date,equity,drawdown,rolling_sharpe_21d,rolling_sortino_21d,rolling_vol_21d,n_positions,gross_exposure,net_exposure,net_delta_exposure,long_option_value,short_stock_value,hhi,max_weight_pct,max_weight_ticker,sector_hhi,max_sector_weight_pct,max_weight_sector,net_beta_exposure,gross_beta_exposure,net_dollar_delta,net_dollar_gamma,net_dollar_vega,net_dollar_theta,gross_exposure_pct_equity,net_exposure_pct_equity,long_option_value_pct_equity,short_stock_value_pct_equity,net_beta_exposure_pct_equity,gross_beta_exposure_pct_equity,gross_exposure_limit_breach,net_exposure_limit_breach,beta_limit_breach,single_name_limit_breach,sector_limit_breach,drawdown_regime
2010-04-29,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-30,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-03,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-04,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-05,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-06,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-07,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-10,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-11,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-12,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-13,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-14,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-17,998948.763556343,-0.0010512364436569624,-26.262566006175362,,0.0013194807410998196,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-18,998948.763556343,-0.0010512364436569624,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-19,998948.763556343,-0.0010512364436569624,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
